Iteration	model_type	hyperparameters	percentile	min_threshold	baseline_score	baseline_score_of_current_percentile	accuracy	sem	delta	random_state	num_gene_included	gene_set
187	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.96	0.0	0.5190476190476191	0.8880952380952382	0.9380952380952381	0.0380952380952381	0.419047619047619	0	2	['EG11681', 'EG11694']
188	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.96	0.7	0.5190476190476191	0.8880952380952382	0.9380952380952381	0.0380952380952381	0.419047619047619	0	2	['EG11681', 'EG11694']
189	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.96	0.8	0.5190476190476191	0.8880952380952382	0.9571428571428571	0.01867188945399777	0.438095238095238	0	23	['EG11681', 'EG11694', 'EG10242', 'G6435', 'EG11693', 'G7262', 'G7750', 'G7263', 'EG10800', 'G7735', 'EG11033', 'EG10039', 'EG10449', 'G7089', 'EG11167', 'EG11315', 'EG11531', 'G6810', 'EG10674', 'EG11023', 'EG10935', 'EG10738', 'EG10387']
190	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.96	0.9	0.5190476190476191	0.8880952380952382	0.9714285714285715	0.028571428571428577	0.45238095238095244	0	26	['EG11694', 'EG11681', 'EG10242', 'EG11693', 'G6435', 'G7262', 'G7089', 'EG10039', 'G7750', 'EG11315', 'EG11033', 'EG11531', 'G6810', 'EG10935', 'EG10738', 'EG11378', 'EG11084', 'G8202', 'EG10909', 'EG11037', 'G6950', 'G6878', 'EG10063', 'EG10865', 'EG10449', 'G0-9461']
191	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.96		0.5190476190476191	0.8880952380952382	0.9380952380952381	0.0380952380952381	0.419047619047619	0	2	['EG11681', 'EG11694']
192	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.97	0.0	0.5190476190476191	0.7571428571428572	0.95	0.02041241452319316	0.43095238095238086	0	61	['EG11033', 'G7462', 'EG10242', 'G6435', 'EG11295', 'G7750', 'EG11693', 'EG11694', 'G7735', 'EG10819', 'G6878', 'EG10449', 'EG11167', 'G7263', 'EG10039', 'EG11681', 'EG10156', 'EG10408', 'G6855', 'EG11147', 'EG12136', 'EG10915', 'EG11037', 'EG10800', 'EG11433', 'G7262', 'EG10674', 'EG12866', 'EG10892', 'EG11767', 'EG11062', 'EG10355', 'EG12034', 'EG11023', 'EG10909', 'EG11084', 'EG12159', 'G6950', 'G7603', 'EG10688', 'EG10774', 'EG10678', 'G36', 'G6106', 'EG10883', 'EG10865', 'G7089', 'EG11110', 'EG10387', 'EG10376', 'G0-9461', 'G357', 'EG11378', 'EG11373', 'EG10663', 'EG10935', 'EG10738', 'EG10124', 'EG11221', 'EG10765', 'G8202']
193	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.97	0.7	0.5190476190476191	0.7571428571428572	0.9833333333333332	0.016666666666666673	0.4642857142857141	0	61	['EG11033', 'G7462', 'EG10242', 'G6435', 'EG11295', 'G7750', 'EG11693', 'EG11694', 'G7735', 'EG10819', 'EG10449', 'G6878', 'EG11167', 'G7263', 'EG10039', 'EG11681', 'EG10156', 'EG10408', 'G6855', 'EG11147', 'EG12136', 'EG10915', 'EG11037', 'EG10800', 'EG11433', 'G7262', 'EG10674', 'EG12866', 'EG10892', 'EG11767', 'EG11062', 'EG10355', 'EG12034', 'EG11023', 'EG10909', 'EG11084', 'EG12159', 'G6950', 'G7603', 'EG10688', 'EG10774', 'G36', 'G6106', 'EG10883', 'EG10865', 'G7089', 'EG11110', 'EG10387', 'EG10376', 'EG10678', 'G0-9461', 'G357', 'EG11378', 'EG11373', 'EG10663', 'EG10935', 'EG10738', 'EG10124', 'EG11221', 'EG10765', 'G8202']
194	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.97	0.8	0.5190476190476191	0.7571428571428572	0.9380952380952381	0.0380952380952381	0.419047619047619	0	44	['EG11033', 'EG10242', 'G7462', 'G6435', 'EG11295', 'EG11693', 'G7750', 'EG11694', 'EG10819', 'G7735', 'EG10449', 'EG11167', 'EG10039', 'G7263', 'EG11681', 'G6855', 'G6878', 'EG12136', 'EG11147', 'EG10408', 'EG10800', 'EG10156', 'G7262', 'EG12866', 'EG10674', 'EG11767', 'EG10355', 'EG10892', 'EG10915', 'EG12034', 'EG11023', 'EG11084', 'EG11433', 'G6950', 'EG10688', 'EG10774', 'EG11062', 'G6106', 'G36', 'EG11110', 'EG11037', 'EG10387', 'EG12159', 'EG10883']
195	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.97	0.9	0.5190476190476191	0.7571428571428572	0.930952380952381	0.048853058401626646	0.4119047619047619	0	2	['EG11033', 'G6435']
196	tree	{'min_samples_leaf': 1, 'criterion': 'gini', 'max_features': 'log2'}	0.97		0.5190476190476191	0.7571428571428572	0.9380952380952381	0.0380952380952381	0.419047619047619	0	31	['EG11033', 'G7462', 'EG10242', 'G6435', 'EG11295', 'EG11693', 'G7750', 'EG11694', 'G7735', 'EG10819', 'EG10449', 'EG11167', 'G6878', 'EG10039', 'G7263', 'EG11681', 'EG10156', 'G6855', 'EG10408', 'EG11147', 'EG12136', 'EG10915', 'EG10800', 'EG11037', 'G7262', 'EG11433', 'EG12866', 'EG10674', 'EG11767', 'EG10892', 'EG10355']
197	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.98	0.0	0.5190476190476191	0.9214285714285715	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	8	['G7262', 'EG11693', 'EG11033', 'EG10039', 'EG11694', 'EG10242', 'EG11062', 'EG11681']
198	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.98	0.7	0.5190476190476191	0.9214285714285715	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	8	['G7262', 'EG11693', 'EG11033', 'EG10039', 'EG11694', 'EG10242', 'EG11062', 'EG11681']
199	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.98	0.8	0.5190476190476191	0.9214285714285715	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	9	['G7262', 'EG11693', 'EG11033', 'EG10039', 'EG11694', 'EG10242', 'EG11062', 'EG11681', 'G6435']
200	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.98	0.9	0.5190476190476191	0.9214285714285715	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	2	['EG11693', 'EG11033']
201	tree	{'min_samples_leaf': 1, 'max_features': 'sqrt', 'criterion': 'entropy'}	0.98		0.5190476190476191	0.9214285714285715	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	8	['G7262', 'EG11693', 'EG11033', 'EG10039', 'EG11694', 'EG10242', 'EG11062', 'EG11681']
202	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.99	0.0	0.5190476190476191	0.8880952380952382	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
203	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.99	0.8	0.5190476190476191	0.8880952380952382	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
204	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.99	0.9	0.5190476190476191	0.8880952380952382	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
205	tree	{'min_samples_leaf': 1, 'max_features': 'log2', 'criterion': 'entropy'}	0.99		0.5190476190476191	0.8880952380952382	0.9547619047619047	0.029257632684391695	0.4357142857142856	0	1	['EG11694']
